scop_id,pdb_id,scop_class,hierarchy,superfamily
d5lwfb_,5lwf,e,e.3.1.1,e.3.1
d5fbpa_,5fbp,e,e.7.1.1,e.7.1
d4e37c_,4e37,e,e.5.1.1,e.5.1
d3aa0a_,3aa0,e,e.43.1.1,e.43.1
d4tyab_,4tya,e,e.8.1.4,e.8.1
d5qahb_,5qah,e,e.3.1.0,e.3.1
d1nvaa_,1nva,e,e.22.1.1,e.22.1
d5tw6a_,5tw6,e,e.3.1.1,e.3.1
d1q87b1,1q87,e,e.47.1.1,e.47.1
d2b8kb1,2b8k,e,e.29.1.1,e.29.1
d6m01a_,6m01,e,e.23.1.0,e.23.1
d4n1ha_,4n1h,e,e.3.1.1,e.3.1
d1azxi_,1azx,e,e.1.1.1,e.1.1
d2r8ja2,2r8j,e,e.8.1.7,e.8.1
d6g9tb_,6g9t,e,e.3.1.1,e.3.1
d6jqqd1,6jqq,e,e.5.1.1,e.5.1
d1nv6a_,1nv6,e,e.7.1.1,e.7.1
d6gvva1,6gvv,e,e.8.1.0,e.8.1
d3ias4_,3ias,e,e.18.1.2,e.18.1
d6m5pa1,6m5p,e,e.3.1.0,e.3.1
d1e05l_,1e05,e,e.1.1.1,e.1.1
d2ebaa1,2eba,e,e.6.1.0,e.6.1
d4b4xa_,4b4x,e,e.3.1.3,e.3.1
d5wi3a_,5wi3,e,e.3.1.0,e.3.1
d2wbbd_,2wbb,e,e.7.1.1,e.7.1
d2p2fb_,2p2f,e,e.23.1.1,e.23.1
d2d7sa1,2d7s,e,e.8.1.4,e.8.1
d2v95a_,2v95,e,e.1.1.0,e.1.1
d2a69d_,2a69,e,e.29.1.2,e.29.1
d1nj4a2,1nj4,e,e.3.1.1,e.3.1
d5qb0d_,5qb0,e,e.3.1.0,e.3.1
d6e97a_,6e97,e,e.23.1.0,e.23.1
d1ry2a_,1ry2,e,e.23.1.1,e.23.1
d3knaa1,3kna,e,e.8.1.4,e.8.1
d4enta1,4ent,e,e.5.1.1,e.5.1
d4dsea2,4dse,e,e.8.1.1,e.8.1
d5qand_,5qan,e,e.3.1.0,e.3.1
d5qa4b_,5qa4,e,e.3.1.0,e.3.1
d2aslb2,2asl,e,e.8.1.7,e.8.1
d3nwdc_,3nwd,e,e.76.1.1,e.76.1
d5xlgs_,5xlg,e,e.19.1.1,e.19.1
d3i5kd1,3i5k,e,e.8.1.4,e.8.1
d2dtuc2,2dtu,e,e.8.1.1,e.8.1
d3bfjb_,3bfj,e,e.22.1.0,e.22.1
d5lryl_,5lry,e,e.18.1.0,e.18.1
d3kc0b_,3kc0,e,e.7.1.1,e.7.1
d1kfda2,1kfd,e,e.8.1.1,e.8.1
d1nv2a_,1nv2,e,e.7.1.1,e.7.1
d2guma1,2gum,e,e.76.1.1,e.76.1
d3mpjf1,3mpj,e,e.6.1.0,e.6.1
d1htzf_,1htz,e,e.3.1.1,e.3.1
d1gghc2,1ggh,e,e.5.1.1,e.5.1
d6xqva1,6xqv,e,e.3.1.0,e.3.1
d4idka1,4idk,e,e.8.1.2,e.8.1
d5wagc_,5wag,e,e.3.1.0,e.3.1
d5jyob1,5jyo,e,e.3.1.0,e.3.1
d4qdlc_,4qdl,e,e.79.1.1,e.79.1
d5hnea_,5hne,e,e.17.1.1,e.17.1
d2rcxa_,2rcx,e,e.3.1.1,e.3.1
d5a92a_,5a92,e,e.3.1.1,e.3.1
d4jf5a_,4jf5,e,e.3.1.0,e.3.1
d2xhvb_,2xhv,e,e.8.1.4,e.8.1
d1gwfa_,1gwf,e,e.5.1.1,e.5.1
d1tvfb2,1tvf,e,e.3.1.1,e.3.1
d6lw2c_,6lw2,e,e.7.1.1,e.7.1
d3dwkd2,3dwk,e,e.3.1.1,e.3.1
d1egea2,1ege,e,e.6.1.1,e.6.1
d4ud2q_,4ud2,e,e.18.1.1,e.18.1
d4dtoa2,4dto,e,e.8.1.1,e.8.1
d5pzud_,5pzu,e,e.7.1.1,e.7.1
d5xles_,5xle,e,e.19.1.1,e.19.1
d3lced_,3lce,e,e.3.1.1,e.3.1
d3meeb_,3mee,e,e.8.1.2,e.8.1
d5qaab_,5qaa,e,e.3.1.0,e.3.1
d4ddsa_,4dds,e,e.3.1.1,e.3.1
d2ykma1,2ykm,e,e.8.1.2,e.8.1
d5ggwb1,5ggw,e,e.3.1.1,e.3.1
d4s2pa_,4s2p,e,e.3.1.0,e.3.1
d2zafc2,2zaf,e,e.6.1.1,e.6.1
d3iasd_,3ias,e,e.18.1.2,e.18.1
d1suqb_,1suq,e,e.8.1.2,e.8.1
d1th2b_,1th2,e,e.5.1.1,e.5.1
d2v7gc_,2v7g,e,e.51.1.1,e.51.1
d4e3nb_,4e3n,e,e.3.1.1,e.3.1
d1h7ka_,1h7k,e,e.5.1.1,e.5.1
d1vsaa1,1vsa,e,e.24.1.1,e.24.1
d3jb9a3,3jb9,e,e.8.1.8,e.8.1
d1mw9x_,1mw9,e,e.10.1.1,e.10.1
d6pr3a2,6pr3,e,e.37.1.0,e.37.1
d1s10a2,1s10,e,e.8.1.7,e.8.1
d3g31a_,3g31,e,e.3.1.1,e.3.1
d6vbmb1,6vbm,e,e.3.1.0,e.3.1
d4tyaa_,4tya,e,e.8.1.4,e.8.1
d5lmmt_,5lmm,e,e.19.1.0,e.19.1
d1tvra2,1tvr,e,e.8.1.2,e.8.1
d5y34b_,5y34,e,e.19.1.0,e.19.1
d1xa1c_,1xa1,e,e.3.1.1,e.3.1
d2e9ta2,2e9t,e,e.8.1.4,e.8.1
d1e03l_,1e03,e,e.1.1.1,e.1.1
d3k5na2,3k5n,e,e.8.1.1,e.8.1
d2peea_,2pee,e,e.1.1.0,e.1.1
d4uewb_,4uew,e,e.19.1.1,e.19.1
d1mblb_,1mbl,e,e.3.1.1,e.3.1
d5qb2c_,5qb2,e,e.3.1.0,e.3.1
d3ifac_,3ifa,e,e.7.1.1,e.7.1
d7ns5a_,7ns5,e,e.7.1.0,e.7.1
d2drwe_,2drw,e,e.3.1.1,e.3.1
d4khna2,4khn,e,e.8.1.1,e.8.1
d1teba_,1teb,e,e.8.1.4,e.8.1
d4uaab_,4uaa,e,e.3.1.1,e.3.1
d1si8d_,1si8,e,e.5.1.1,e.5.1
d2iqfb_,2iqf,e,e.5.1.1,e.5.1
d4h4ob_,4h4o,e,e.8.1.2,e.8.1
d6d3gd_,6d3g,e,e.3.1.1,e.3.1
d4nlta_,4nlt,e,e.8.1.4,e.8.1
d1pi5b_,1pi5,e,e.3.1.1,e.3.1
d1t9gb2,1t9g,e,e.6.1.1,e.6.1
d1imcb_,1imc,e,e.7.1.1,e.7.1
d1xa7b_,1xa7,e,e.3.1.1,e.3.1
d2d3zb_,2d3z,e,e.8.1.4,e.8.1
d5qatd_,5qat,e,e.3.1.0,e.3.1
d4cpkb3,4cpk,e,e.3.1.1,e.3.1
d1nv3a_,1nv3,e,e.7.1.1,e.7.1
d2xk1a_,2xk1,e,e.3.1.3,e.3.1
d3co9b_,3co9,e,e.8.1.4,e.8.1
d6b66a_,6b66,e,e.7.1.1,e.7.1
d4p6if_,4p6i,e,e.79.1.1,e.79.1
d1nm0a_,1nm0,e,e.5.1.1,e.5.1
d6nvtb_,6nvt,e,e.3.1.0,e.3.1
d1u8va2,1u8v,e,e.6.1.1,e.6.1
d5wacd_,5wac,e,e.3.1.0,e.3.1
d2ceoa_,2ceo,e,e.1.1.0,e.1.1
d1hp7a_,1hp7,e,e.1.1.1,e.1.1
d1hhsa_,1hhs,e,e.8.1.6,e.8.1
d3uzba_,3uzb,e,e.17.1.0,e.17.1
d4o4ra_,4o4r,e,e.8.1.4,e.8.1
d4ju3a_,4ju3,e,e.8.1.4,e.8.1
d1z0sd_,1z0s,e,e.52.1.1,e.52.1
d2g2wa1,2g2w,e,e.3.1.1,e.3.1
d3a3db1,3a3d,e,e.3.1.3,e.3.1
d5qapa_,5qap,e,e.3.1.0,e.3.1
d6jqqc1,6jqq,e,e.5.1.1,e.5.1
d5du3a_,5du3,e,e.1.1.0,e.1.1
d5qajc_,5qaj,e,e.3.1.0,e.3.1
d1kt8b_,1kt8,e,e.17.1.1,e.17.1
d1nhvb_,1nhv,e,e.8.1.4,e.8.1
d1mzpa1,1mzp,e,e.24.1.1,e.24.1
d1nk6a2,1nk6,e,e.8.1.1,e.8.1
d3ro5b_,3ro5,e,e.75.1.1,e.75.1
d5dvab_,5dva,e,e.3.1.0,e.3.1
d4k4ta1,4k4t,e,e.8.1.4,e.8.1
d1kdwb_,1kdw,e,e.3.1.1,e.3.1
d1imfa_,1imf,e,e.7.1.1,e.7.1
d3olam_,3ola,e,e.8.1.4,e.8.1
d1cnqa_,1cnq,e,e.7.1.1,e.7.1
d3s9ha2,3s9h,e,e.8.1.1,e.8.1
d1lvcb_,1lvc,e,e.41.1.1,e.41.1
d1mxoa_,1mxo,e,e.3.1.1,e.3.1
d1hi1a_,1hi1,e,e.8.1.6,e.8.1
d5f82b_,5f82,e,e.3.1.0,e.3.1
d2ghoc1,2gho,e,e.29.1.1,e.29.1
d6ulua2,6ulu,e,e.37.1.0,e.37.1
d5q03c_,5q03,e,e.7.1.1,e.7.1
d2vzec_,2vze,e,e.23.1.0,e.23.1
d3a3fb1,3a3f,e,e.3.1.3,e.3.1
d4dtma2,4dtm,e,e.8.1.1,e.8.1
d6q2mb_,6q2m,e,e.23.1.1,e.23.1
d1u0tb_,1u0t,e,e.52.1.1,e.52.1
d6goag_,6goa,e,e.3.1.0,e.3.1
d4gd6a_,4gd6,e,e.3.1.1,e.3.1
d4ju6a_,4ju6,e,e.8.1.4,e.8.1
d6nbqh_,6nbq,e,e.18.1.0,e.18.1
d4xxra_,4xxr,e,e.3.1.1,e.3.1
d3fcja1,3fcj,e,e.6.1.1,e.6.1
d1yv2a_,1yv2,e,e.8.1.4,e.8.1
d5pzrc_,5pzr,e,e.7.1.1,e.7.1
d4kz8b_,4kz8,e,e.3.1.1,e.3.1
d3q7vb_,3q7v,e,e.3.1.1,e.3.1
d6vx1b_,6vx1,e,e.26.1.0,e.26.1
d1c2pb1,1c2p,e,e.8.1.4,e.8.1
d1s48a_,1s48,e,e.8.1.4,e.8.1
d1j5ob_,1j5o,e,e.8.1.2,e.8.1
d4e78a1,4e78,e,e.8.1.4,e.8.1
d4eo8b1,4eo8,e,e.8.1.4,e.8.1
d2zc5b_,2zc5,e,e.3.1.1,e.3.1
d2nvxb1,2nvx,e,e.29.1.1,e.29.1
d3cdea_,3cde,e,e.8.1.4,e.8.1
d2wk4b_,2wk4,e,e.8.1.0,e.8.1
d4nlga1,4nlg,e,e.8.1.7,e.8.1
d5et7a_,5et7,e,e.7.1.1,e.7.1
d3equb2,3equ,e,e.3.1.0,e.3.1
d6b62a_,6b62,e,e.7.1.1,e.7.1
d6en9l_,6en9,e,e.18.1.0,e.18.1
d3hhka_,3hhk,e,e.8.1.4,e.8.1
d3uiqa2,3uiq,e,e.8.1.1,e.8.1
d1xwla2,1xwl,e,e.8.1.1,e.8.1
d4e3na_,4e3n,e,e.3.1.1,e.3.1
d1nvba_,1nvb,e,e.22.1.1,e.22.1
d3q03a_,3q03,e,e.1.1.1,e.1.1
d2whob_,2who,e,e.8.1.4,e.8.1
d4khzf1,4khz,e,e.70.1.1,e.70.1
d5k3he1,5k3h,e,e.6.1.0,e.6.1
d4aexb_,4aex,e,e.8.1.4,e.8.1
d2ijnb2,2ijn,e,e.8.1.4,e.8.1
d6h5ob3,6h5o,e,e.3.1.1,e.3.1
d3ddka_,3ddk,e,e.8.1.4,e.8.1
d6yysc_,6yys,e,e.29.1.0,e.29.1
d5joca_,5joc,e,e.3.1.1,e.3.1
d1ovad_,1ova,e,e.1.1.1,e.1.1
d5vqzb_,5vqz,e,e.8.1.2,e.8.1
d1xr7b_,1xr7,e,e.8.1.4,e.8.1
d5pzla_,5pzl,e,e.8.1.4,e.8.1
d3ffia1,3ffi,e,e.8.1.2,e.8.1
d4s2nb_,4s2n,e,e.3.1.0,e.3.1
d1xgib_,1xgi,e,e.3.1.1,e.3.1
d4ucxc_,4ucx,e,e.19.1.1,e.19.1
d3r7kc1,3r7k,e,e.6.1.0,e.6.1
d1n4oa_,1n4o,e,e.3.1.1,e.3.1
d1daab_,1daa,e,e.17.1.1,e.17.1
d6vwya_,6vwy,e,e.26.1.0,e.26.1
d3myre_,3myr,e,e.19.1.0,e.19.1
d4ju6b_,4ju6,e,e.8.1.4,e.8.1
d2gq1a_,2gq1,e,e.7.1.1,e.7.1
d3t1aa1,3t1a,e,e.8.1.2,e.8.1
d3ut3b_,3ut3,e,e.1.1.1,e.1.1
d2ej0d_,2ej0,e,e.17.1.0,e.17.1
d4uqpb_,4uqp,e,e.19.1.1,e.19.1
d4s2kd_,4s2k,e,e.3.1.0,e.3.1
d2ia6b1,2ia6,e,e.8.1.7,e.8.1
d5fbpb_,5fbp,e,e.7.1.1,e.7.1
d2pcrb_,2pcr,e,e.7.1.0,e.7.1
d2hnda1,2hnd,e,e.8.1.2,e.8.1
d1uvne_,1uvn,e,e.8.1.6,e.8.1
d6hzqa_,6hzq,e,e.3.1.0,e.3.1
d3i9vf_,3i9v,e,e.19.1.2,e.19.1
d1vqqa3,1vqq,e,e.3.1.1,e.3.1
d1fkpb_,1fkp,e,e.8.1.2,e.8.1
d5qalc_,5qal,e,e.3.1.0,e.3.1
d4p6id_,4p6i,e,e.79.1.1,e.79.1
d3mzfa1,3mzf,e,e.3.1.1,e.3.1
d1twha_,1twh,e,e.29.1.2,e.29.1
d2anti_,2ant,e,e.1.1.1,e.1.1
d1rrma1,1rrm,e,e.22.1.2,e.22.1
d3cswb1,3csw,e,e.17.1.0,e.17.1
d1kyqa2,1kyq,e,e.37.1.1,e.37.1
d3mpja1,3mpj,e,e.6.1.0,e.6.1
d1yrqk_,1yrq,e,e.18.1.1,e.18.1
d4upvq_,4upv,e,e.18.1.1,e.18.1
d6p54a1,6p54,e,e.3.1.0,e.3.1
d5i52d_,5i52,e,e.3.1.1,e.3.1
d6ruca_,6ruc,e,e.19.1.1,e.19.1
d1kt8a_,1kt8,e,e.17.1.1,e.17.1
d5zxlc_,5zxl,e,e.22.1.0,e.22.1
d2xlna_,2xln,e,e.3.1.3,e.3.1
d3huob_,3huo,e,e.3.1.1,e.3.1
d5qazb_,5qaz,e,e.3.1.0,e.3.1
d4qdlb_,4qdl,e,e.79.1.1,e.79.1
d3mxsa_,3mxs,e,e.3.1.1,e.3.1
d4jf4a_,4jf4,e,e.3.1.0,e.3.1
d2d3ub_,2d3u,e,e.8.1.4,e.8.1
d1ep4a2,1ep4,e,e.8.1.2,e.8.1
d6mpqa_,6mpq,e,e.3.1.0,e.3.1
d3rmba2,3rmb,e,e.8.1.1,e.8.1
d6m5qa1,6m5q,e,e.3.1.0,e.3.1
d5y34c_,5y34,e,e.18.1.0,e.18.1
d1nv7a_,1nv7,e,e.7.1.1,e.7.1
d3i0rb_,3i0r,e,e.8.1.2,e.8.1
d5q08f_,5q08,e,e.7.1.1,e.7.1
d6dguc_,6dgu,e,e.3.1.1,e.3.1
d6ue2d1,6ue2,e,e.3.1.0,e.3.1
d5q05f_,5q05,e,e.7.1.1,e.7.1
d7cvnd_,7cvn,e,e.7.1.1,e.7.1
d3nhga2,3nhg,e,e.8.1.1,e.8.1
d1twfa_,1twf,e,e.29.1.2,e.29.1
d3m8qb_,3m8q,e,e.8.1.2,e.8.1
d5kytb_,5kyt,e,e.23.1.1,e.23.1
d3g6xa1,3g6x,e,e.8.1.7,e.8.1
d1yrqm_,1yrq,e,e.18.1.1,e.18.1
d5vqsb_,5vqs,e,e.8.1.2,e.8.1
d2hpbb1,2hpb,e,e.3.1.1,e.3.1
d1khva_,1khv,e,e.8.1.4,e.8.1
d6skqa_,6skq,e,e.3.1.1,e.3.1
d2zafd2,2zaf,e,e.6.1.1,e.6.1
d4we1b_,4we1,e,e.8.1.2,e.8.1
d4g36a_,4g36,e,e.23.1.1,e.23.1
d4dysa1,4dys,e,e.75.1.1,e.75.1
d4kg5a_,4kg5,e,e.3.1.1,e.3.1
d5q0ac_,5q0a,e,e.7.1.1,e.7.1
d5mgia_,5mgi,e,e.3.1.0,e.3.1
d1nhua_,1nhu,e,e.8.1.4,e.8.1
d3iplc1,3ipl,e,e.23.1.0,e.23.1
d5pznb_,5pzn,e,e.8.1.4,e.8.1
d2a69n_,2a69,e,e.29.1.2,e.29.1
d3suqa2,3suq,e,e.8.1.1,e.8.1
d1ujna_,1ujn,e,e.22.1.1,e.22.1
d2fvzc_,2fvz,e,e.7.1.0,e.7.1
d4cpka3,4cpk,e,e.3.1.1,e.3.1
d1iydc_,1iyd,e,e.17.1.1,e.17.1
d5qanc_,5qan,e,e.3.1.0,e.3.1
d4wfxa_,4wfx,e,e.8.1.4,e.8.1
d2brla_,2brl,e,e.8.1.4,e.8.1
d1xa1b_,1xa1,e,e.3.1.1,e.3.1
d3f1ex_,3f1e,e,e.38.1.0,e.38.1
d2fhyh_,2fhy,e,e.7.1.1,e.7.1
d2fugm1,2fug,e,e.18.1.2,e.18.1
d2p3ya1,2p3y,e,e.65.1.1,e.65.1
d1fkob_,1fko,e,e.8.1.2,e.8.1
d6jnta_,6jnt,e,e.5.1.1,e.5.1
d2ia6a1,2ia6,e,e.8.1.7,e.8.1
d6w5og_,6w5o,e,e.3.1.0,e.3.1
d4fj5a2,4fj5,e,e.8.1.1,e.8.1
d6pt7a_,6pt7,e,e.5.1.1,e.5.1
d1dgfa_,1dgf,e,e.5.1.1,e.5.1
d4g8ob1,4g8o,e,e.1.1.1,e.1.1
d1rtdc2,1rtd,e,e.8.1.2,e.8.1
d2g8la1,2g8l,e,e.50.1.1,e.50.1
d3zvwa_,3zvw,e,e.3.1.3,e.3.1
d5jyoa1,5jyo,e,e.3.1.0,e.3.1
d2znha_,2znh,e,e.1.1.1,e.1.1
d2c0ua2,2c0u,e,e.6.1.1,e.6.1
d3kuaa1,3kua,e,e.11.1.1,e.11.1
d3q02a_,3q02,e,e.1.1.1,e.1.1
d4ih6a1,4ih6,e,e.8.1.4,e.8.1
d1n9ba_,1n9b,e,e.3.1.1,e.3.1
d1ig9a2,1ig9,e,e.8.1.1,e.8.1
d2wkeb_,2wke,e,e.3.1.3,e.3.1
d5zwka_,5zwk,e,e.7.1.1,e.7.1
d1n35a_,1n35,e,e.8.1.4,e.8.1
d1tdla_,1tdl,e,e.3.1.1,e.3.1
d5czbb_,5czb,e,e.8.1.4,e.8.1
d2j9pb1,2j9p,e,e.3.1.3,e.3.1
d2wkea_,2wke,e,e.3.1.3,e.3.1
d6xg1a_,6xg1,e,e.3.1.0,e.3.1
d6n1na1,6n1n,e,e.3.1.0,e.3.1
d4f7ya_,4f7y,e,e.3.1.1,e.3.1
d3hbrb_,3hbr,e,e.3.1.0,e.3.1
d2fhya_,2fhy,e,e.7.1.1,e.7.1
d3nw8a_,3nw8,e,e.76.1.1,e.76.1
d2vige1,2vig,e,e.6.1.1,e.6.1
d1k54a_,1k54,e,e.3.1.1,e.3.1
d1d9qa_,1d9q,e,e.7.1.1,e.7.1
d6jifb_,6jif,e,e.17.1.0,e.17.1
d7c9qd_,7c9q,e,e.7.1.1,e.7.1
d1dtta2,1dtt,e,e.8.1.2,e.8.1
d3eqlm_,3eql,e,e.29.1.1,e.29.1
d3s40d_,3s40,e,e.52.1.0,e.52.1
d6dpyb_,6dpy,e,e.3.1.1,e.3.1
d1kvmb_,1kvm,e,e.3.1.1,e.3.1
d1vdwa_,1vdw,e,e.7.1.1,e.7.1
d4u0tg_,4u0t,e,e.3.1.0,e.3.1
d4e37d_,4e37,e,e.5.1.1,e.5.1
d1sl2a2,1sl2,e,e.8.1.1,e.8.1
d1xqgb1,1xqg,e,e.1.1.1,e.1.1
d6po0a_,6po0,e,e.5.1.1,e.5.1
d1khwb_,1khw,e,e.8.1.4,e.8.1
d4ueqs_,4ueq,e,e.18.1.1,e.18.1
d1hi1c_,1hi1,e,e.8.1.6,e.8.1
d5q09c_,5q09,e,e.7.1.1,e.7.1
d6giua_,6giu,e,e.7.1.1,e.7.1
d5lrym_,5lry,e,e.18.1.0,e.18.1
d5e25b_,5e25,e,e.17.1.0,e.17.1
d4m9ab1,4m9a,e,e.6.1.0,e.6.1
d5fclb_,5fcl,e,e.79.1.1,e.79.1
d3naic_,3nai,e,e.8.1.4,e.8.1
d1ryra2,1ryr,e,e.8.1.7,e.8.1
d3mega1,3meg,e,e.8.1.2,e.8.1
d3kgoa_,3kgo,e,e.3.1.1,e.3.1
d4yfmb1,4yfm,e,e.3.1.0,e.3.1
d5k55a_,5k55,e,e.7.1.1,e.7.1
d6aykd_,6ayk,e,e.3.1.1,e.3.1
d6elib_,6eli,e,e.8.1.2,e.8.1
d2pg0a1,2pg0,e,e.6.1.0,e.6.1
d5trjb_,5trj,e,e.8.1.4,e.8.1
d5mvia_,5mvi,e,e.44.1.1,e.44.1
d5c24b_,5c24,e,e.8.1.2,e.8.1
d2ayib1,2ayi,e,e.60.1.1,e.60.1
d5lnxe1,5lnx,e,e.6.1.0,e.6.1
d3pq7b1,3pq7,e,e.5.1.1,e.5.1
d3aa1a_,3aa1,e,e.43.1.1,e.43.1
d1g68a_,1g68,e,e.3.1.1,e.3.1
d1rt4a2,1rt4,e,e.8.1.2,e.8.1
d2h0ya_,2h0y,e,e.3.1.1,e.3.1
d2y5rc_,2y5r,e,e.3.1.3,e.3.1
d5xvdl_,5xvd,e,e.18.1.0,e.18.1
d4ebca1,4ebc,e,e.8.1.7,e.8.1
d4ifvb_,4ifv,e,e.8.1.2,e.8.1
d5df7b2,5df7,e,e.3.1.0,e.3.1
d2wbdc_,2wbd,e,e.7.1.1,e.7.1
d3dtha_,3dth,e,e.17.1.0,e.17.1
d5dtka_,5dtk,e,e.3.1.0,e.3.1
d6xfsd_,6xfs,e,e.3.1.0,e.3.1
d5q07e_,5q07,e,e.7.1.1,e.7.1
d3q1fa_,3q1f,e,e.3.1.1,e.3.1
d4kz9a_,4kz9,e,e.3.1.1,e.3.1
d4g7od_,4g7o,e,e.29.1.2,e.29.1
d6i4va_,6i4v,e,e.1.1.1,e.1.1
d1dbzb_,1dbz,e,e.7.1.1,e.7.1
d3if6a_,3if6,e,e.3.1.1,e.3.1
d3k5nb2,3k5n,e,e.8.1.1,e.8.1
d4o5md1,4o5m,e,e.6.1.0,e.6.1
d5zwkd_,5zwk,e,e.7.1.1,e.7.1
d1yqwc_,1yqw,e,e.19.1.1,e.19.1
d3nwfd_,3nwf,e,e.76.1.1,e.76.1
d6q9na3,6q9n,e,e.3.1.1,e.3.1
d2dpja2,2dpj,e,e.8.1.7,e.8.1
d5wacb_,5wac,e,e.3.1.0,e.3.1
d3doka1,3dok,e,e.8.1.2,e.8.1
d6dufb_,6duf,e,e.8.1.2,e.8.1
d7lnoa_,7lno,e,e.3.1.0,e.3.1
d1s1xa2,1s1x,e,e.8.1.2,e.8.1
d5odrf_,5odr,e,e.18.1.0,e.18.1
d5ekza_,5ekz,e,e.39.1.0,e.39.1
d3kgob_,3kgo,e,e.3.1.1,e.3.1
d1ukwa2,1ukw,e,e.6.1.1,e.6.1
d3gv8b1,3gv8,e,e.8.1.7,e.8.1
d1qe1b_,1qe1,e,e.8.1.2,e.8.1
d2ozma2,2ozm,e,e.8.1.1,e.8.1
d3k5ob2,3k5o,e,e.8.1.1,e.8.1
d5w13d_,5w13,e,e.3.1.0,e.3.1
d1wuis_,1wui,e,e.19.1.1,e.19.1
d2hw8a1,2hw8,e,e.24.1.1,e.24.1
d5vazb_,5vaz,e,e.13.1.0,e.13.1
d1fouk_,1fou,e,e.27.1.1,e.27.1
d3d5mb_,3d5m,e,e.8.1.4,e.8.1
d3blsa_,3bls,e,e.3.1.1,e.3.1
d2e9td2,2e9t,e,e.8.1.4,e.8.1
d1sh3a_,1sh3,e,e.8.1.4,e.8.1
d3vp2a1,3vp2,e,e.3.1.0,e.3.1
d2hgjc1,2hgj,e,e.24.1.1,e.24.1
d5af7b1,5af7,e,e.6.1.0,e.6.1
d3jyie_,3jyi,e,e.3.1.1,e.3.1
d2r9wa_,2r9w,e,e.3.1.1,e.3.1
d5dtkc_,5dtk,e,e.3.1.0,e.3.1
d1dbzc_,1dbz,e,e.7.1.1,e.7.1
d3qnba_,3qnb,e,e.3.1.1,e.3.1
d2x71a_,2x71,e,e.3.1.1,e.3.1
d2vh4a_,2vh4,e,e.1.1.0,e.1.1
d4r4ra_,4r4r,e,e.3.1.1,e.3.1
d1inpa_,1inp,e,e.7.1.1,e.7.1
d1kz8a_,1kz8,e,e.7.1.1,e.7.1
d1dggc_,1dgg,e,e.5.1.1,e.5.1
d2x71b_,2x71,e,e.3.1.1,e.3.1
d2w9ba1,2w9b,e,e.8.1.7,e.8.1
d2hpba_,2hpb,e,e.3.1.1,e.3.1
d5odhf_,5odh,e,e.18.1.0,e.18.1
d3lfxd_,3lfx,e,e.79.1.0,e.79.1
d4c49c_,4c49,e,e.1.1.0,e.1.1
d1ijgd_,1ijg,e,e.27.1.1,e.27.1
d1oyhl_,1oyh,e,e.1.1.1,e.1.1
d5wm2a1,5wm2,e,e.23.1.0,e.23.1
d6elqa_,6elq,e,e.26.1.0,e.26.1
d3eqlc_,3eql,e,e.29.1.1,e.29.1
d3jzdb_,3jzd,e,e.22.1.0,e.22.1
d1jiha2,1jih,e,e.8.1.7,e.8.1
d3qgda_,3qgd,e,e.8.1.4,e.8.1
d6izda_,6izd,e,e.3.1.0,e.3.1
d3p98a_,3p98,e,e.3.1.1,e.3.1
d3uhja_,3uhj,e,e.22.1.0,e.22.1
d6x4bb_,6x4b,e,e.8.1.2,e.8.1
d3fcjd1,3fcj,e,e.6.1.1,e.6.1
d5qb3b_,5qb3,e,e.3.1.0,e.3.1
d2olva2,2olv,e,e.3.1.1,e.3.1
d4nz0e_,4nz0,e,e.8.1.0,e.8.1
d1p81a2,1p81,e,e.5.1.1,e.5.1
d2blma_,2blm,e,e.3.1.1,e.3.1
d3u0gf_,3u0g,e,e.17.1.0,e.17.1
d4dtra2,4dtr,e,e.8.1.1,e.8.1
d1xhxb2,1xhx,e,e.8.1.1,e.8.1
d5oeyb_,5oey,e,e.7.1.0,e.7.1
d6ls5d_,6ls5,e,e.7.1.1,e.7.1
d1srqa_,1srq,e,e.55.1.1,e.55.1
d4ir8b_,4ir8,e,e.7.1.0,e.7.1
d7kwua1,7kwu,e,e.8.1.2,e.8.1
d5bwtb_,5bwt,e,e.17.1.1,e.17.1
d7aqfa_,7aqf,e,e.1.1.1,e.1.1
d1ylzb_,1ylz,e,e.3.1.1,e.3.1
d3kuab1,3kua,e,e.11.1.1,e.11.1
d4kbib_,4kbi,e,e.8.1.4,e.8.1
d3kk2b_,3kk2,e,e.8.1.2,e.8.1
d2dy4c2,2dy4,e,e.8.1.1,e.8.1
d5nbva_,5nbv,e,e.1.1.1,e.1.1
d2hp9a_,2hp9,e,e.3.1.1,e.3.1
d6vbda1,6vbd,e,e.3.1.0,e.3.1
d5wagb_,5wag,e,e.3.1.0,e.3.1
d6jn3a1,6jn3,e,e.3.1.0,e.3.1
d3u4ra_,3u4r,e,e.8.1.4,e.8.1
d1ylwa_,1ylw,e,e.3.1.1,e.3.1
d1iyqa_,1iyq,e,e.3.1.1,e.3.1
d4kg6d_,4kg6,e,e.3.1.1,e.3.1
d4b4zb_,4b4z,e,e.3.1.3,e.3.1
d3opra_,3opr,e,e.3.1.1,e.3.1
d1p7za2,1p7z,e,e.5.1.1,e.5.1
d1yqwa_,1yqw,e,e.19.1.1,e.19.1
d5k3hb1,5k3h,e,e.6.1.0,e.6.1
d5iy2a_,5iy2,e,e.3.1.0,e.3.1
d4jxsa_,4jxs,e,e.3.1.1,e.3.1
